domain,question_id,config,interference_score_lexical_wrt_distractors,evidence_overlap_ratio,hallu_score,distractor_density,evid_overlap_ngram,evid_overlap_emb,total_response_tokens,interference_token_hits,att_avg_entropy,attention_entropy,cross_attention_mass_to_gold,distractor_attention_max,hallucination_score,distractor_density_chunk,chunk_hallu_score,evidence_overlap_emb,seq_len,resp_len,gold_len,dist_len,cross_attention_mass_to_gold_raw,gold_found,dist_found,gold_available
01_nq_closed_book,11,Low-P-End,0.8873188405797101,0.49100015312433243,0.514915458937198,2.0,0.0,0.49100015312433243,20.0,8.5,2.490880608558655,,,0.42120361328125,0.2995078861713409,0.33,0.7004921138286591,0.49100015312433243,616.25,28.25,0.0,575.0,0.0,0.0,1.0,0.0
01_nq_closed_book,11,Low-P-Mid,0.9166666666666666,0.5367709398269653,0.0833333333333333,2.0,0.0,0.5367709398269653,16.0,6.0,2.254873037338257,,,0.398681640625,0.2444717288017273,0.33,0.7555282711982727,0.5367709398269653,565.0,21.0,0.0,531.0,0.0,0.0,1.0,0.0
01_nq_closed_book,11,Low-T-Beg,0.7777777777777778,0.6747993032137553,0.1759259259259259,2.0,0.0,0.6747993032137553,17.333333333333332,3.0,2.3072444597880044,,,0.3916015625,0.3396703799565633,0.33,0.6603296200434366,0.6747993032137553,619.0,26.0,0.0,580.0,0.0,0.0,1.0,0.0
01_nq_closed_book,11,Low-T-End,0.7903828197945845,0.6276355981826782,0.1694677871148459,2.0,0.0034364261168384667,0.6276355981826782,16.666666666666668,4.333333333333333,2.377965291341146,,,0.3922526041666667,0.2733502984046936,0.33,0.7266497015953064,0.6276355981826782,640.3333333333334,22.333333333333332,0.0,605.0,0.0,0.0,1.0,0.0
01_nq_closed_book,11,Low-T-Mid,0.8078529657477026,0.6441818078358968,0.15914786967418543,2.0,0.0,0.6441818078358968,17.666666666666668,4.0,2.2858787377675376,,,0.3844401041666667,0.2854217489560445,0.33,0.7145782510439554,0.6441818078358968,598.6666666666666,24.666666666666668,0.0,561.0,0.0,0.0,1.0,0.0
01_nq_closed_book,11,Medium-N-Mid,0.42320261437908496,0.6455738147099813,0.1302521008403361,2.0,0.0,0.6455738147099813,17.333333333333332,0.6666666666666666,2.4390389919281006,,,0.3817545572916667,0.2881310780843099,0.67,0.7118689219156901,0.6455738147099813,1831.0,24.0,0.0,1794.0,0.0,0.0,1.0,0.0
01_nq_closed_book,11,Medium-P-Beg,0.6276592688357394,0.6703598976135254,0.04615384615384614,2.0,0.06406619385342788,0.6703598976135254,17.0,3.0,2.401417446136475,,,0.377978515625,0.3143236756324767,0.67,0.6856763243675232,0.6703598976135254,1573.2,27.2,0.0,1533.0,0.0,0.0,1.0,0.0
01_nq_closed_book,11,Medium-P-End,0.899891774891775,0.616470992565155,0.2637987012987013,2.0,0.00257731958762885,0.616470992565155,18.0,6.5,2.410183012485504,,,0.3909912109375,0.2774549275636673,0.67,0.7225450724363327,0.616470992565155,1593.0,25.0,0.0,1555.0,0.0,0.0,1.0,0.0
01_nq_closed_book,11,Medium-P-Mid,0.9230769230769232,0.5586532354354858,0.1538461538461538,2.0,0.0,0.5586532354354858,16.0,7.0,2.5835611820220947,,,0.39892578125,0.2469803094863891,0.67,0.7530196905136108,0.5586532354354858,1726.0,21.0,0.0,1692.0,0.0,0.0,1.0,0.0
01_nq_closed_book,11,Medium-T-Beg,0.6511577964519141,0.6745661973953248,0.0,2.0,0.06406619385342788,0.6745661973953248,16.8,2.4,2.4877108573913578,,,0.4001953125,0.3219733357429504,0.67,0.6780266642570496,0.6745661973953248,1574.8,26.8,0.0,1535.0,0.0,0.0,1.0,0.0
01_nq_closed_book,11,Medium-T-End,0.8394607843137255,0.5940911024808884,0.24614845938375346,2.0,0.00257731958762885,0.5940911024808884,18.75,5.75,2.6102664470672607,,,0.39056396484375,0.2586442530155182,0.67,0.7413557469844818,0.5940911024808884,1679.25,25.25,0.0,1641.0,0.0,0.0,1.0,0.0
01_nq_closed_book,11,Medium-T-Mid,0.7624299719887955,0.6081764101982117,0.22350606909430434,2.0,0.00260416666666665,0.6081764101982117,17.5,4.0,2.5092355012893677,,,0.3868408203125,0.2713132500648498,0.67,0.7286867499351501,0.6081764101982117,1535.25,24.25,0.0,1498.0,0.0,0.0,1.0,0.0
01_nq_closed_book,12,Low-N-Beg,0.3848927875243665,0.38032220304012293,0.47027290448343073,2.0,0.009876543209876533,0.38032220304012293,21.333333333333332,0.3333333333333333,2.1429972648620605,,,0.3946940104166667,0.5487425029277802,0.33,0.45125749707221985,0.38032220304012293,672.0,25.0,0.0,634.0,0.0,0.0,1.0,0.0
01_nq_closed_book,12,Low-N-End,0.24696356275303638,0.46980550885200495,0.33603238866396756,2.0,0.0148148148148148,0.46980550885200495,18.5,0.0,2.1862406730651855,,,0.3636474609375,0.5034683644771576,0.33,0.4965316355228424,0.46980550885200495,753.5,23.5,0.0,717.0,0.0,0.0,1.0,0.0
01_nq_closed_book,12,Low-N-Mid,0.3295055821371611,0.42926367123921705,0.40869218500797444,2.0,0.014672706279420867,0.42926367123921705,22.666666666666668,0.3333333333333333,2.3936687310536704,,,0.4392903645833333,0.4578024347623189,0.33,0.542197565237681,0.42926367123921705,751.0,32.0,0.0,706.0,0.0,0.0,1.0,0.0
01_nq_closed_book,12,Low-P-Beg,0.9904761904761904,0.25707358973366873,0.6245036996589792,2.0,0.0010582010582010572,0.25707358973366873,23.142857142857142,10.857142857142858,2.6291961329323903,,,0.4348842075892857,0.5025491884776524,0.33,0.4974508115223476,0.25707358973366873,571.4285714285714,38.42857142857143,0.0,520.0,0.0,0.0,1.0,0.0
01_nq_closed_book,12,Low-P-End,1.0,0.5456405282020569,0.3125,2.0,0.0,0.5456405282020569,16.0,11.0,2.5044758319854736,,,0.378173828125,0.3235311508178711,0.33,0.6764688491821289,0.5456405282020569,566.0,26.0,0.0,527.0,0.0,0.0,1.0,0.0
01_nq_closed_book,12,Low-P-Mid,0.922311348781937,0.41594967246055603,0.4818033273915627,2.0,0.0024330900243309,0.41594967246055603,19.666666666666668,6.0,2.3052450815836587,,,0.3859049479166667,0.5131088594595592,0.33,0.48689114054044086,0.41594967246055603,565.3333333333334,26.333333333333332,0.0,526.0,0.0,0.0,1.0,0.0
01_nq_closed_book,12,Low-T-Beg,0.6184628237259816,0.39519769946734107,0.3636591478696742,2.0,0.014672706279420867,0.39519769946734107,22.666666666666668,4.0,2.2823888460795083,,,0.4130859375,0.4215583602587381,0.33,0.5784416397412618,0.39519769946734107,579.0,33.0,0.0,533.0,0.0,0.0,1.0,0.0
01_nq_closed_book,12,Low-T-End,0.41957165641376165,0.401240274310112,0.3967874231032126,2.0,0.014672706279420867,0.401240274310112,23.666666666666668,3.0,2.28373392422994,,,0.4112141927083333,0.4273159305254618,0.33,0.5726840694745382,0.401240274310112,557.6666666666666,33.666666666666664,0.0,511.0,0.0,0.0,1.0,0.0
01_nq_closed_book,12,Low-T-Mid,0.3725348725348725,0.39217186470826465,0.3811928811928812,2.0,0.014746411825763231,0.39217186470826465,23.333333333333332,3.6666666666666665,2.2997171878814697,,,0.3817545572916667,0.4242776036262512,0.33,0.5757223963737488,0.39217186470826465,625.6666666666666,32.666666666666664,0.0,580.0,0.0,0.0,1.0,0.0
01_nq_closed_book,12,Medium-N-Beg,0.3212321084040023,0.4405592978000641,0.3565251043209045,2.0,0.0085790910978682,0.4405592978000641,18.166666666666668,0.6666666666666666,2.533154010772705,,,0.440771484375,0.4054752707481384,0.67,0.5945247292518616,0.4405592978000641,2002.4,32.4,0.0,1957.0,0.0,0.0,1.0,0.0
01_nq_closed_book,12,Medium-N-End,0.4400073610599926,0.4434620141983032,0.40700527542632803,2.0,0.014638447971781265,0.4434620141983032,25.333333333333332,0.6666666666666666,2.485452016194662,,,0.4405110677083333,0.4427588780721029,0.67,0.5572411219278971,0.4434620141983032,1805.0,35.0,0.0,1757.0,0.0,0.0,1.0,0.0
01_nq_closed_book,12,Medium-N-Mid,0.46875,0.45767588168382645,0.34375,2.0,0.00364963503649635,0.45767588168382645,15.5,0.5,2.7683745622634888,,,0.4566650390625,0.492461696267128,0.67,0.507538303732872,0.45767588168382645,2046.0,15.0,0.0,2018.0,0.0,0.0,1.0,0.0
02_hotpot_citation,0,Low-N-Beg,0.2891666666666666,0.45842066407203674,0.6016666666666667,2.0,0.0,0.45842066407203674,17.0,0.2,2.1049728393554688,,,0.34326171875,0.5161493062973023,0.33,0.48385069370269773,0.45842066407203674,653.6,30.6,0.0,610.0,0.0,0.0,1.0,0.0
02_hotpot_citation,0,Low-N-End,0.27519841269841266,0.48831547051668167,0.608829365079365,2.0,0.0,0.48831547051668167,17.0,0.25,2.142746180295944,,,0.35137939453125,0.5659280717372894,0.33,0.43407192826271057,0.48831547051668167,733.0,31.0,0.0,689.0,0.0,0.0,1.0,0.0
02_hotpot_citation,0,Low-N-Mid,0.4,0.3618829548358917,0.5,2.0,0.0,0.3618829548358917,10.0,0.0,2.284444570541382,,,0.3369140625,0.6206344366073608,0.33,0.3793655633926391,0.3618829548358917,764.0,16.0,0.0,735.0,0.0,0.0,1.0,0.0
02_hotpot_citation,0,Low-P-Beg,0.9934210526315789,0.3512175977230072,0.8144172262206317,2.0,0.0,0.3512175977230072,18.25,6.625,2.583531379699707,,,0.3795369466145833,0.5939773519833882,0.33,0.40602264801661175,0.3512175977230072,660.9166666666666,32.916666666666664,0.0,615.0,0.0,0.0,1.0,0.0
02_hotpot_citation,0,Low-P-End,0.9897959183673469,0.3915586258683885,0.818967587034814,2.0,0.0,0.3915586258683885,21.285714285714285,7.714285714285714,2.4053262158444055,,,0.3524426912006579,0.6152161685259718,0.33,0.3847838314740281,0.3915586258683885,623.2105263157895,27.210526315789473,0.0,583.0,0.0,0.0,1.0,0.0
02_hotpot_citation,0,Low-P-Mid,0.9795918367346939,0.2951972963554518,0.8035353535353535,2.0,0.0,0.2951972963554518,20.571428571428573,7.142857142857143,2.6654395636390236,,,0.3772116268382353,0.5427580843953526,0.33,0.45724191560464744,0.2951972963554518,666.6470588235294,34.64705882352941,35.0,576.0,35.670036764705884,1.0,1.0,1.0
02_hotpot_citation,0,Low-T-Beg,0.9164835164835166,0.3903382888862064,0.7554541153318953,2.0,0.0,0.3903382888862064,21.0,6.285714285714286,2.529194376685403,,,0.3780850497159091,0.5738976137204603,0.33,0.4261023862795396,0.3903382888862064,632.0,33.0,0.0,586.0,0.0,0.0,1.0,0.0
02_hotpot_citation,0,Low-T-End,0.800974025974026,0.43062297254800797,0.6671699134199134,2.0,0.0,0.43062297254800797,18.875,3.75,2.332344317436218,,,0.377490234375,0.615509906411171,0.33,0.384490093588829,0.43062297254800797,625.9,28.9,0.0,584.0,0.0,0.0,1.0,0.0
02_hotpot_citation,0,Low-T-Mid,0.5338383838383838,0.46899983286857605,0.6785606060606061,2.0,0.0,0.46899983286857605,20.6,2.0,2.3027250289916994,,,0.402490234375,0.5390584707260132,0.33,0.4609415292739868,0.46899983286857605,623.6,32.6,0.0,578.0,0.0,0.0,1.0,0.0
02_hotpot_citation,0,Medium-N-Beg,0.42904761904761907,0.4730975925922394,0.621984126984127,2.0,0.0,0.4730975925922394,14.2,1.0,2.331614923477173,,,0.347900390625,0.5874616354703903,0.67,0.4125383645296097,0.4730975925922394,2001.0,22.0,0.0,1966.0,0.0,0.0,1.0,0.0
02_hotpot_citation,0,Medium-N-End,0.3217872405372405,0.48299261555075645,0.6231112637362637,2.0,0.0,0.48299261555075645,16.125,0.375,2.3169789016246796,,,0.396484375,0.5378650594502687,0.67,0.46213494054973125,0.48299261555075645,1740.75,28.75,0.0,1699.0,0.0,0.0,1.0,0.0
02_hotpot_citation,0,Medium-N-Mid,0.5,0.3618829548358917,0.5,2.0,0.0,0.3618829548358917,10.0,0.0,2.565390110015869,,,0.386962890625,0.6206344366073608,0.67,0.3793655633926391,0.3618829548358917,1766.0,16.0,0.0,1737.0,0.0,0.0,1.0,0.0
02_hotpot_citation,0,Medium-P-Beg,0.9168831168831169,0.3459287226200104,0.7936533032185206,2.0,0.0,0.3459287226200104,23.6,7.6,2.9040886878967287,,,0.428466796875,0.5173273801803588,0.67,0.4826726198196411,0.3459287226200104,1804.8,40.8,0.0,1751.0,0.0,0.0,1.0,0.0
02_hotpot_citation,0,Medium-P-End,0.7006729614922893,0.2175994693700756,0.7887915830667932,2.0,0.0,0.2175994693700756,11.142857142857142,3.142857142857143,2.6902018547058106,,,0.4119140625,0.5615825757384301,0.67,0.43841742426157,0.2175994693700756,1619.1,25.1,0.0,1581.0,0.0,0.0,1.0,0.0
02_hotpot_citation,0,Medium-P-Mid,0.983201581027668,0.2155175437219441,0.8176799830604179,2.0,0.0,0.2155175437219441,18.25,7.25,2.7482150251215156,,,0.3853204900568182,0.6049726598642089,0.67,0.3950273401357911,0.2155175437219441,1546.0,28.0,0.0,1505.0,0.0,0.0,1.0,0.0
02_hotpot_citation,0,Medium-T-Beg,0.9189204545454546,0.40158000588417053,0.7493100649350649,2.0,0.0,0.40158000588417053,19.0,6.0,2.6244595050811768,,,0.3753662109375,0.5200612396001816,0.67,0.4799387603998184,0.40158000588417053,1648.75,31.75,0.0,1604.0,0.0,0.0,1.0,0.0
02_hotpot_citation,0,Medium-T-End,0.9155467720685112,0.4223551034927368,0.6902997364953888,2.0,0.0,0.4223551034927368,18.8,6.0,2.6325191020965577,,,0.379931640625,0.5888345897197723,0.67,0.4111654102802277,0.4223551034927368,1602.2,27.2,0.0,1562.0,0.0,0.0,1.0,0.0
02_hotpot_citation,0,Medium-T-Mid,0.7855769230769231,0.460760235786438,0.6521634615384615,2.0,0.0,0.460760235786438,19.75,3.25,2.5688055753707886,,,0.4190673828125,0.6236851587891579,0.67,0.37631484121084213,0.460760235786438,1575.0,31.0,0.0,1531.0,0.0,0.0,1.0,0.0
02_hotpot_citation,1,Low-N-Beg,0.14666666666666667,0.19970932354529694,0.47111111111111104,2.0,0.0,0.19970932354529694,14.666666666666666,0.0,2.320635676383972,,,0.3743896484375,0.6240030825138092,0.33,0.3759969174861908,0.19970932354529694,775.0,34.0,0.0,728.0,0.0,0.0,1.0,0.0
02_hotpot_citation,1,Low-N-End,0.25,0.2771142721176147,0.375,2.0,0.0,0.2771142721176147,17.0,0.0,2.1978321075439453,,,0.359375,0.3436290025711059,0.33,0.656370997428894,0.2771142721176147,750.0,33.0,0.0,704.0,0.0,0.0,1.0,0.0
02_hotpot_citation,1,Low-N-Mid,0.3125,0.2771142721176147,0.375,2.0,0.0,0.2771142721176147,17.0,0.0,2.1487081050872803,,,0.365234375,0.3436290025711059,0.33,0.656370997428894,0.2771142721176147,676.0,33.0,0.0,630.0,0.0,0.0,1.0,0.0
02_hotpot_citation,1,Low-P-Beg,0.797979797979798,0.2568254172801971,0.3308080808080808,2.0,0.0,0.2568254172801971,15.0,5.5,2.6543047428131104,,,0.43603515625,0.3008559942245483,0.33,0.6991440057754517,0.2568254172801971,630.0,62.0,0.0,555.0,0.0,0.0,1.0,0.0
02_hotpot_citation,1,Low-P-End,0.7625000000000001,0.1830350557963053,0.35833333333333334,2.0,0.0,0.1830350557963053,9.333333333333334,2.6666666666666665,2.5758818387985225,,,0.4208984375,0.5563981682062149,0.33,0.4436018317937851,0.1830350557963053,648.5,24.5,0.0,611.0,0.0,0.0,1.0,0.0
02_hotpot_citation,1,Low-P-Mid,0.42777777777777776,0.27815506855646766,0.125,2.0,0.1111111111111111,0.27815506855646766,11.0,2.0,2.3639477491378784,,,0.405517578125,0.3222378492355346,0.33,0.6777621507644653,0.27815506855646766,591.5,32.5,0.0,546.0,0.0,0.0,1.0,0.0
02_hotpot_citation,1,Low-T-Beg,0.625,0.2771142721176147,0.375,2.0,0.0,0.2771142721176147,17.0,3.0,2.398322343826294,,,0.4248046875,0.3436290025711059,0.33,0.656370997428894,0.2771142721176147,616.0,33.0,0.0,570.0,0.0,0.0,1.0,0.0
02_hotpot_citation,1,Low-T-End,0.4375,0.2771142721176147,0.375,2.0,0.0,0.2771142721176147,17.0,2.0,2.271967887878418,,,0.392333984375,0.3436290025711059,0.33,0.656370997428894,0.2771142721176147,629.0,33.0,0.0,583.0,0.0,0.0,1.0,0.0
02_hotpot_citation,1,Low-T-Mid,0.3194444444444444,0.24933743476867673,0.125,2.0,0.041666666666666664,0.24933743476867673,9.0,1.0,2.1879199743270874,,,0.3692626953125,0.2931608259677887,0.33,0.7068391740322113,0.24933743476867673,606.5,29.5,0.0,564.0,0.0,0.0,1.0,0.0
02_hotpot_citation,1,Medium-N-Beg,0.2901960784313726,0.1971477294961611,0.47372549019607835,2.0,0.0,0.1971477294961611,15.0,0.3333333333333333,2.5691192150115962,,,0.3836669921875,0.6250792592763901,0.67,0.3749207407236099,0.1971477294961611,1934.0,35.0,0.0,1886.0,0.0,0.0,1.0,0.0
02_hotpot_citation,1,Medium-N-Mid,0.2458521870286576,0.18791432430346802,0.4932126696832579,2.0,0.0,0.18791432430346802,15.333333333333334,0.3333333333333333,2.584298133850097,,,0.3885498046875,0.6274906545877457,0.67,0.37250934541225433,0.18791432430346802,1890.5,35.5,0.0,1842.0,0.0,0.0,1.0,0.0
02_hotpot_citation,1,Medium-P-Beg,0.6102564102564103,0.39648528893788654,0.6487179487179487,2.0,0.0,0.39648528893788654,21.333333333333332,3.0,2.4453425407409672,,,0.3870849609375,0.6521563678979874,0.67,0.34784363210201263,0.39648528893788654,1569.0,45.0,0.0,1511.0,0.0,0.0,1.0,0.0
02_hotpot_citation,1,Medium-P-End,0.7368564897634665,0.28750766441226006,0.5033542039355993,2.0,0.0,0.28750766441226006,31.75,5.75,2.7865872042519704,,,0.4100864955357143,0.520789840391704,0.67,0.479210159608296,0.28750766441226006,1631.4285714285713,33.42857142857143,0.0,1585.0,0.0,0.0,1.0,0.0
02_hotpot_citation,1,Medium-P-Mid,0.8786764705882352,0.2002613842487335,0.36642156862745096,2.0,0.0,0.2002613842487335,11.333333333333334,2.6666666666666665,2.695651650428772,,,0.438720703125,0.5601497292518616,0.67,0.4398502707481384,0.2002613842487335,1582.5,27.5,0.0,1542.0,0.0,0.0,1.0,0.0
02_hotpot_citation,1,Medium-T-Beg,0.4109311740890688,0.2061052893598874,0.4777327935222672,2.0,0.0,0.2061052893598874,16.666666666666668,2.0,2.636309862136841,,,0.3958740234375,0.6349335201084614,0.67,0.36506647989153856,0.2061052893598874,1680.5,36.5,0.0,1631.0,0.0,0.0,1.0,0.0
02_hotpot_citation,1,Medium-T-End,0.5,0.2771142721176147,0.375,2.0,0.0,0.2771142721176147,17.0,2.0,2.4299919605255127,,,0.380615234375,0.3436290025711059,0.67,0.656370997428894,0.2771142721176147,1500.0,33.0,0.0,1454.0,0.0,0.0,1.0,0.0
02_hotpot_citation,1,Medium-T-Mid,0.29398148148148145,0.24933743476867673,0.125,2.0,0.041666666666666664,0.24933743476867673,9.0,0.0,2.315922856330871,,,0.3648681640625,0.2931608259677887,0.67,0.7068391740322113,0.24933743476867673,1416.5,29.5,0.0,1374.0,0.0,0.0,1.0,0.0
02_hotpot_citation,2,High-P-Beg,0.9079254079254079,0.2729725316166878,0.5693473193473193,2.0,0.00769230769230765,0.2729725316166878,32.5,13.0,2.6247501373291016,,,0.4000244140625,0.5948115140199661,1.0,0.4051884859800339,0.2729725316166878,2045.5,44.5,0.0,1988.0,0.0,0.0,1.0,0.0
02_hotpot_citation,2,High-T-End,0.7335966728415241,0.29326575100421903,0.5293498238349497,2.0,0.0038461538461538403,0.29326575100421903,25.6,7.0,2.5200509548187258,,,0.4009765625,0.426050865650177,1.0,0.573949134349823,0.29326575100421903,1994.8,31.8,0.0,1950.0,0.0,0.0,1.0,0.0
02_hotpot_citation,2,Low-N-Beg,0.29741019214703424,0.32686263322830195,0.4970760233918129,2.0,0.0064102564102564,0.32686263322830195,24.0,0.0,2.1234092712402344,,,0.366943359375,0.47020094593365985,0.33,0.5297990540663401,0.32686263322830195,690.3333333333334,30.333333333333332,0.0,647.0,0.0,0.0,1.0,0.0
02_hotpot_citation,2,Low-N-End,0.27227443609022556,0.33223725855350494,0.5440248348143085,2.0,0.0038461538461538403,0.33223725855350494,22.8,0.2,2.0836647510528565,,,0.36240234375,0.40664834976196285,0.33,0.5933516502380372,0.33223725855350494,741.8,30.8,0.0,698.0,0.0,0.0,1.0,0.0
02_hotpot_citation,2,Low-N-Mid,0.2921318447634237,0.3320390780766804,0.5014050277208172,2.0,0.0064102564102564,0.3320390780766804,24.333333333333332,0.0,2.1743040879567466,,,0.3863932291666667,0.4708371063073476,0.33,0.5291628936926523,0.3320390780766804,677.6666666666666,30.666666666666668,0.0,634.0,0.0,0.0,1.0,0.0
02_hotpot_citation,2,Low-P-Beg,0.9488795518207284,0.23006910954912504,0.511437908496732,2.0,0.006535947712418301,0.23006910954912504,21.333333333333332,9.333333333333334,2.374061028162638,,,0.4115397135416667,0.5640986263751984,0.33,0.4359013736248016,0.23006910954912504,557.6666666666666,29.666666666666668,0.0,515.0,0.0,0.0,1.0,0.0
02_hotpot_citation,2,Low-P-End,0.8370098039215687,0.31122334798177076,0.46913992869875226,2.0,0.006535947712418301,0.31122334798177076,20.0,8.0,2.4191137154897056,,,0.3958333333333333,0.5569410820802052,0.33,0.44305891791979474,0.31122334798177076,591.0,31.0,0.0,547.0,0.0,0.0,1.0,0.0
02_hotpot_citation,2,Low-P-Mid,0.9857142857142858,0.2457128919661045,0.6422222222222221,2.0,0.0037037037037037,0.2457128919661045,28.0,10.6,2.627978761990865,,,0.4454752604166667,0.4795858263969421,0.33,0.5204141736030579,0.2457128919661045,561.8333333333334,42.833333333333336,0.0,506.0,0.0,0.0,1.0,0.0
02_hotpot_citation,2,Low-T-Beg,0.5317505720823799,0.33556671068072313,0.4818233825670897,2.0,0.0048076923076923,0.33556671068072313,24.5,4.0,2.0842878222465515,,,0.3572998046875,0.4726800471544266,0.33,0.5273199528455734,0.33556671068072313,542.75,30.75,0.0,499.0,0.0,0.0,1.0,0.0
02_hotpot_citation,2,Low-T-End,0.4755516241584352,0.3243638376394907,0.4581551919013219,2.0,0.006535947712418301,0.3243638376394907,22.666666666666668,3.6666666666666665,2.185469071070353,,,0.3694661458333333,0.4288079142570495,0.33,0.5711920857429504,0.3243638376394907,534.6666666666666,28.666666666666668,0.0,493.0,0.0,0.0,1.0,0.0
02_hotpot_citation,2,Low-T-Mid,0.5020170618854829,0.3436685241758823,0.5054077501445922,2.0,0.0048076923076923,0.3436685241758823,22.25,3.5,2.1748849749565125,,,0.36065673828125,0.4504970386624336,0.33,0.5495029613375664,0.3436685241758823,540.25,28.25,0.0,499.0,0.0,0.0,1.0,0.0
02_hotpot_citation,2,Medium-N-Beg,0.38265208475734785,0.286999163031578,0.5746611984506721,2.0,0.0038461538461538403,0.286999163031578,24.2,1.4,2.423333263397217,,,0.423583984375,0.39604451656341555,0.67,0.6039554834365845,0.286999163031578,1818.2,32.2,0.0,1773.0,0.0,0.0,1.0,0.0
02_hotpot_citation,2,Medium-N-End,0.4012185636505055,0.3323150649666786,0.545220810647308,2.0,0.0048076923076923,0.3323150649666786,26.0,2.0,2.333312511444092,,,0.40106201171875,0.3985499292612076,0.67,0.6014500707387924,0.3323150649666786,1697.5,35.5,0.0,1649.0,0.0,0.0,1.0,0.0
02_hotpot_citation,2,Medium-N-Mid,0.373155929038282,0.27054713815450665,0.5308496732026144,2.0,0.0040816326530612205,0.27054713815450665,18.8,0.6,2.384392499923706,,,0.377880859375,0.46400029659271236,0.67,0.5359997034072876,0.27054713815450665,1834.8,25.8,0.0,1796.0,0.0,0.0,1.0,0.0
02_hotpot_citation,2,Medium-P-Beg,0.7694821518350929,0.31159885972738266,0.5562101977543155,2.0,0.004901960784313725,0.31159885972738266,29.5,9.25,2.4748398661613464,,,0.410400390625,0.5064808800816536,0.67,0.4935191199183464,0.31159885972738266,1477.5,38.5,0.0,1426.0,0.0,0.0,1.0,0.0
02_hotpot_citation,2,Medium-P-End,0.9901960784313726,0.2091085848708947,0.6083719075605486,2.0,0.0032679738562091504,0.2091085848708947,23.166666666666668,10.833333333333334,2.663179357846578,,,0.4286702473958333,0.5535409053166707,0.67,0.4464590946833293,0.2091085848708947,1245.1666666666667,34.166666666666664,0.0,1198.0,0.0,0.0,1.0,0.0
02_hotpot_citation,2,Medium-P-Mid,0.9201680672268908,0.18002899815993648,0.6678815250796675,2.0,0.0028011204481792717,0.18002899815993648,20.142857142857142,8.0,2.7428249418735504,,,0.415771484375,0.4889672361314296,0.67,0.5110327638685703,0.18002899815993648,1433.25,31.25,0.0,1389.0,0.0,0.0,1.0,0.0
02_hotpot_citation,2,Medium-T-Beg,0.7868339381207029,0.2753882731000582,0.5414549910873441,2.0,0.003401360544217683,0.2753882731000582,24.333333333333332,8.0,2.428894281387329,,,0.3731282552083333,0.5066442141930263,0.67,0.49335578580697376,0.2753882731000582,1377.5,31.5,0.0,1333.0,0.0,0.0,1.0,0.0
02_hotpot_citation,2,Medium-T-End,0.6522315592903829,0.2839918434619903,0.5357236227824463,2.0,0.0040816326530612205,0.2839918434619903,18.0,3.8,2.547465515136719,,,0.42587890625,0.5029527544975281,0.67,0.4970472455024719,0.2839918434619903,1387.0,25.0,0.0,1349.0,0.0,0.0,1.0,0.0
02_hotpot_citation,2,Medium-T-Mid,0.6325863678804855,0.3465022047360738,0.5164954870837223,2.0,0.006535947712418301,0.3465022047360738,22.0,5.666666666666667,2.459250291188558,,,0.3990885416666667,0.5399427314599354,0.67,0.4600572685400645,0.3465022047360738,1357.6666666666667,28.666666666666668,0.0,1316.0,0.0,0.0,1.0,0.0
02_hotpot_citation,3,Low-N-Beg,0.26394838841289264,0.63444983959198,0.0,2.0,0.14497800586510262,0.63444983959198,22.0,0.25,2.6356489658355713,,,0.35205078125,0.3316165953874588,0.33,0.6683834046125412,0.63444983959198,749.0,39.0,22.0,667.0,31.247395833333332,1.0,1.0,1.0
02_hotpot_citation,3,Low-N-End,0.3594706242350061,0.63444983959198,0.0,2.0,0.14497800586510262,0.63444983959198,22.0,1.25,2.539371649424235,,,0.3751627604166667,0.3316165953874588,0.33,0.6683834046125412,0.63444983959198,714.0,39.0,22.0,632.0,32.205729166666664,1.0,1.0,1.0
02_hotpot_citation,3,Low-N-Mid,0.3095675234598123,0.63444983959198,0.0,2.0,0.14497800586510262,0.63444983959198,22.0,0.75,2.658724387486776,,,0.3885091145833333,0.3316165953874588,0.33,0.6683834046125412,0.63444983959198,773.0,39.0,22.0,691.0,31.34375,1.0,1.0,1.0
02_hotpot_citation,3,Low-P-Beg,0.8791666666666668,0.6336356997489929,0.0,2.0,0.14497800586510262,0.6336356997489929,22.0,8.75,2.6472178300221763,,,0.3963216145833333,0.330901543299357,0.33,0.6690984567006429,0.6336356997489929,697.0,39.0,22.0,615.0,30.766927083333332,1.0,1.0,1.0
02_hotpot_citation,3,Low-P-End,0.8129079967360261,0.63444983959198,0.0,2.0,0.14497800586510262,0.63444983959198,22.0,9.0,2.7011466026306152,,,0.4292805989583333,0.3316165953874588,0.33,0.6683834046125412,0.63444983959198,613.0,39.0,22.0,531.0,33.751302083333336,1.0,1.0,1.0
02_hotpot_citation,3,Low-P-Mid,0.8053345573235414,0.63444983959198,0.0,2.0,0.14497800586510262,0.63444983959198,22.0,8.0,2.6557398637135825,,,0.3974609375,0.3316165953874588,0.33,0.6683834046125412,0.63444983959198,629.0,39.0,22.0,547.0,36.873697916666664,1.0,1.0,1.0
02_hotpot_citation,3,Low-T-Beg,0.5549812030075189,0.6314263939857483,0.0,2.0,0.14497800586510262,0.6314263939857483,21.75,4.75,2.4534491697947183,,,0.38720703125,0.3487164030472438,0.33,0.6512835969527563,0.6314263939857483,601.3333333333334,38.333333333333336,22.0,520.0,35.790364583333336,1.0,1.0,1.0
