domain,question_id,interference_score_lexical_wrt_distractors,evidence_overlap_ratio,hallu_score,distractor_density,evid_overlap_ngram,evid_overlap_emb,total_response_tokens,interference_token_hits,att_avg_entropy,attention_entropy,cross_attention_mass_to_gold,distractor_attention_max,hallucination_score,distractor_density_chunk,chunk_hallu_score,evidence_overlap_emb,seq_len,resp_len,gold_len,dist_len,cross_attention_mass_to_gold_raw,gold_found,dist_found,gold_available
02_hotpot_citation,9,0.22968493022825817,1.3253203868099899,-0.8598930856810397,0.0,1.659331346558889,1.3253203868099899,-0.31122438980061573,0.27529032737849585,0.9114007245461001,0.0,0.0,0.021208372603263016,-0.232518209748316,-0.3173761226397488,0.23251820974831722,1.3253203868099899,0.8674237299478865,0.43404501110278404,0.26879513152051027,0.7132783538182251,0.0034084886414653616,1.092245879115773,0.0,1.092245879115773
02_hotpot_citation,10,-0.021506683255153248,-0.33508893060339867,-1.0332005137185105,0.0,-0.12128259818085929,-0.33508893060339867,-0.9916689428348684,0.21971736444522133,-1.3308450598436055,0.0,0.0,0.9862694380297666,-2.132343465514779,-0.3173761226397488,2.1323434655147797,-0.33508893060339867,0.007658380209334747,-1.053374494568431,-0.33253625890568717,0.23330906977013263,-0.3638168055976305,-0.3640819597052577,0.0,-0.3640819597052577
02_hotpot_citation,11,-0.8640930385432575,0.11929986109257544,-1.1706383184176044,0.0,-0.5431521245033976,0.11929986109257544,0.06190459331646424,0.7326579253597604,0.2090525779143684,0.0,0.0,0.08116296129521582,-0.07449831304460271,-0.3173761226397488,0.07449831304460333,0.11929986109257544,0.8929138571609107,-0.4271419742092086,-0.33253625890568717,1.035787358909823,-0.3638168055976305,-0.3640819597052577,0.0,-0.3640819597052577
02_hotpot_citation,12,0.13252904867682141,0.11105255679895097,-0.4432178029199258,0.0,-0.13263458120856772,0.11105255679895097,-0.7658865504169383,0.02743068661526052,-0.3478071632108621,0.0,0.0,0.007697949803718839,-0.2730215926833761,-0.3173761226397488,0.2730215926833767,0.11105255679895097,-0.6747401807059507,-1.04437172688069,-0.33253625890568717,-0.4572396234848237,-0.3638168055976305,-0.3640819597052577,0.0,-0.3640819597052577
02_hotpot_citation,13,0.5553797092299841,1.9820610132879513,-1.2842111364592366,0.0,2.712080444103416,1.9820610132879513,2.6296989809390543,2.556211804120819,0.8858115946613012,0.0,0.0,0.1779533879221191,-1.2762719818722548,-0.3173761226397488,1.276271981872256,1.9820610132879513,-0.7460896747079171,2.0282728849451077,0.773913499478516,-1.2141872295527611,2.6583375375516725,0.8009803113515668,0.0,0.8009803113515668
02_hotpot_citation,14,-0.2073196955705423,-0.8461594140663765,1.1832337364156709,0.0,-0.5276582995226418,-0.8461594140663765,0.7522700642640803,-0.6640617894270995,-0.6610718929743331,0.0,0.0,-1.641760631867747,0.33138891225783296,-0.3173761226397488,-0.3313889122578317,-0.8461594140663765,-1.3111981864993507,-0.35529746714872135,-0.33253625890568717,-1.200907446990165,-0.3638168055976305,-0.3640819597052577,0.0,-0.3640819597052577
02_hotpot_citation,15,-0.6066975295339999,0.44188172222790933,0.8661182900324588,0.0,-0.3843703451180884,0.44188172222790933,-0.4429909474386396,0.02056330526419039,0.8482614442793384,0.0,0.0,0.9202386034843286,0.6672925394112447,-0.3173761226397488,-0.6672925394112434,0.44188172222790933,0.37705831990505445,0.42019852056091644,-0.33253625890568717,0.39076934872661945,-0.3638168055976305,-0.3640819597052577,0.0,-0.3640819597052577
02_hotpot_citation,16,0.9882621124467973,-0.2762214905932486,-0.32191839977745584,0.0,-0.63780749249595,-0.2762214905932486,-0.19042673436257387,0.7514111590492212,0.6527633265536794,0.0,0.0,0.5499558163024322,-0.34687615671309563,-0.3173761226397488,0.3468761567130963,-0.2762214905932486,0.970089653370442,0.5722258032035115,-0.33253625890568717,0.9674913343021897,-0.3638168055976305,-0.3640819597052577,0.0,-0.3640819597052577
02_hotpot_citation,17,-0.3968952466211783,0.3507497400766634,-0.4793929422590002,0.0,0.11453785581490869,0.3507497400766634,-0.1656107404381683,-1.2499333188075268,-0.7095250325705421,0.0,0.0,-0.3393812434870525,-0.42975967504000284,-1.0151751193790206,0.42975967504000406,0.3507497400766634,-2.522950868399547,-0.8671669973819666,-0.33253625890568717,-2.3498876256832917,-0.3638168055976305,-0.3640819597052577,0.0,-0.3640819597052577
02_hotpot_citation,18,0.5807900871395218,-0.36800257558307037,0.7087769857666484,0.0,-0.34516793537800583,-0.36800257558307037,-0.7307980753606257,0.2785210549614687,0.06857066603980537,0.0,0.0,0.4500557554902531,-0.03867045701258663,1.5189370266741207,0.038670457012587874,-0.36800257558307037,0.8485424338597416,0.15702932013841975,-0.33253625890568717,0.9054857330136823,-0.3638168055976305,-0.3640819597052577,0.0,-0.3640819597052577
